Detailed image,Category,Product code,Производитель,Название,Описание,Артикул,Тип кресла,Серия,Модель,Материал сиденья,Цвет обивки,Подлокотники,Тип спинки,Откидывание спинки,Допустимая нагрузка (кг),Рост(см),Функция кресла-качалки,Ролики,Страна производитель,Гарантия,Вес,Weight
"OH:KS57:NR/1.jpg///OH:KS57:NR/2.jpg///OH:KS57:NR/3.jpg///OH:KS57:NR/4.jpg///OH:KS57:NR/5.jpg
",Игровые кресла///DXRacer,OH/KS57/NR,DXRacer,Игровое компьютерное кресло DXRACER King OH/KS57/NR,"Кресла серии K - это одни из наиболее массивных кресел DXRacer, подчеркивающие статус своего владельца. Модели получили название благодаря своем королевскому размеру. В них будут себя комфортно чувствовать люди крупной комплекции и ростом выше среднего. При этом людям со средним телосложением наполнитель кресел может показаться слишком жестким.

В моделях K-серии, помимо механизма настройки по высоте газлифт и регулировки угла наклона спинки до 170 градусов, присутствует многофункциональный механизм качания мультиблок. Он позволяет покачиваться в кресле DXRacer как в кресле-качалке, при этом мягкость качания можно настроить под себя. Также можно зафиксировать наклон сиденья в наиболее комфортном положении. Подлокотники кресел серии King обладают большим количеством настроек и регулируются в четырех направлениях: по высоте, в продольном направлении вперед/назад и от кресла/к креслу, а также поворачиваются вокруг оси на определенный угол. Стальной каркас у данной линейки кресел DXRacer обладает повышенной прочностью и способен выдерживать большую нагрузку.

В качестве материала обивки используется приятная на ощупь высокопрочная воздухопроницаемая эко-кожа с карбоновыми вставками. В комплекте с креслами этой серии идут две подушки анатомической формы: для поясницы и шеи.

В основании кресел серии King устанавливается прочная и широкая алюминиевая крестовина, оснащенная пятью трехдюймовыми роликами. Ролики имеют прорезиненную поверхность, благодаря чему кресло перемещается бесшумно по любой поверхности, не оставляя при этом следов и не портя напольное покрытие.

При всей своей массивности, эти кресла не потеряли свой киберспортивный характер и нередко используются профессиональными геймерами во время участия в различных кибертурнирах.",OH/KS57/NR,Игровое,K-серия «King».,KS57,"PVC, PU-кожа",Черный/Красный,Регулируемые в 4 направлениях,Высокая,170 градусов,до 160 кг,до 200 см,Есть,Прорезиненные,Китай,2 года,28 кг,28 кг
"OH:KS57:NW/1.jpg///OH:KS57:NW/2.jpg///OH:KS57:NW/3.jpg///OH:KS57:NW/4.jpg///OH:KS57:NW/5.jpg
",Игровые кресла///DXRacer,OH/KS57/NW,DXRacer,Игровое компьютерное кресло DXRACER King OH/KS57/NW,"Кресла серии K - это одни из наиболее массивных кресел DXRacer, подчеркивающие статус своего владельца. Модели получили название благодаря своем королевскому размеру. В них будут себя комфортно чувствовать люди крупной комплекции и ростом выше среднего. При этом людям со средним телосложением наполнитель кресел может показаться слишком жестким.

В моделях K-серии, помимо механизма настройки по высоте газлифт и регулировки угла наклона спинки до 170 градусов, присутствует многофункциональный механизм качания мультиблок. Он позволяет покачиваться в кресле DXRacer как в кресле-качалке, при этом мягкость качания можно настроить под себя. Также можно зафиксировать наклон сиденья в наиболее комфортном положении. Подлокотники кресел серии King обладают большим количеством настроек и регулируются в четырех направлениях: по высоте, в продольном направлении вперед/назад и от кресла/к креслу, а также поворачиваются вокруг оси на определенный угол. Стальной каркас у данной линейки кресел DXRacer обладает повышенной прочностью и способен выдерживать большую нагрузку.

В качестве материала обивки используется приятная на ощупь высокопрочная воздухопроницаемая эко-кожа с карбоновыми вставками. В комплекте с креслами этой серии идут две подушки анатомической формы: для поясницы и шеи.

В основании кресел серии King устанавливается прочная и широкая алюминиевая крестовина, оснащенная пятью трехдюймовыми роликами. Ролики имеют прорезиненную поверхность, благодаря чему кресло перемещается бесшумно по любой поверхности, не оставляя при этом следов и не портя напольное покрытие.

При всей своей массивности, эти кресла не потеряли свой киберспортивный характер и нередко используются профессиональными геймерами во время участия в различных кибертурнирах.",OH/KS57/NW,Игровое,K-серия «King».,KS57,"PVC, PU-кожа",Черный/Белый,Регулируемые в 4 направлениях,Высокая,170 градусов,до 160 кг,до 200 см,Есть,Прорезиненные,Китай,2 года,28 кг,28 кг
"OH:KS57:NY/1.jpg///OH:KS57:NY/2.jpg///OH:KS57:NY/3.jpg///OH:KS57:NY/4.jpg///OH:KS57:NY/5.jpg
",Игровые кресла///DXRacer,OH/KS57/NY,DXRacer,Игровое компьютерное кресло DXRACER King OH/KS57/NY,"Кресла серии K - это одни из наиболее массивных кресел DXRacer, подчеркивающие статус своего владельца. Модели получили название благодаря своем королевскому размеру. В них будут себя комфортно чувствовать люди крупной комплекции и ростом выше среднего. При этом людям со средним телосложением наполнитель кресел может показаться слишком жестким.

В моделях K-серии, помимо механизма настройки по высоте газлифт и регулировки угла наклона спинки до 170 градусов, присутствует многофункциональный механизм качания мультиблок. Он позволяет покачиваться в кресле DXRacer как в кресле-качалке, при этом мягкость качания можно настроить под себя. Также можно зафиксировать наклон сиденья в наиболее комфортном положении. Подлокотники кресел серии King обладают большим количеством настроек и регулируются в четырех направлениях: по высоте, в продольном направлении вперед/назад и от кресла/к креслу, а также поворачиваются вокруг оси на определенный угол. Стальной каркас у данной линейки кресел DXRacer обладает повышенной прочностью и способен выдерживать большую нагрузку.

В качестве материала обивки используется приятная на ощупь высокопрочная воздухопроницаемая эко-кожа с карбоновыми вставками. В комплекте с креслами этой серии идут две подушки анатомической формы: для поясницы и шеи.

В основании кресел серии King устанавливается прочная и широкая алюминиевая крестовина, оснащенная пятью трехдюймовыми роликами. Ролики имеют прорезиненную поверхность, благодаря чему кресло перемещается бесшумно по любой поверхности, не оставляя при этом следов и не портя напольное покрытие.

При всей своей массивности, эти кресла не потеряли свой киберспортивный характер и нередко используются профессиональными геймерами во время участия в различных кибертурнирах.",OH/KS57/NY,Игровое,K-серия «King».,KS57,"PVC, PU-кожа",Черный/Желтый,Регулируемые в 4 направлениях,Высокая,170 градусов,до 160 кг,до 200 см,Есть,Прорезиненные,Китай,2 года,28 кг,28 кг
"OH:IS03:N/1.jpg///OH:IS03:N/2.jpg///OH:IS03:N/3.jpg
",Игровые кресла///DXRacer,OH/IS03/N,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS03/N,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS03/N,Игровое,I-серия «Iron».,IS03,PU-кожа,Черный,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS03:N:FT/1.jpg///OH:IS03:N:FT/2.jpg///OH:IS03:N:FT/3.jpg
",Игровые кресла///DXRacer,OH/IS03/N/FT,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS03/N/FT,"DXRacer OH/IS03/N/FT - игровое кресло серии Iron с выдвижной подставкой для ног.

Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS03/N/FT,Игровое,I-серия «Iron».,IS03,PU-кожа,Черный,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
OH:IS03:NR/1.jpg///OH:IS03:NR/2.jpg///OH:IS03:NR/3.jpg///OH:IS03:NR/4.jpg///OH:IS03:NR/5.jpg///OH:IS03:NR/6.jpg///OH:IS03:NR/7.jpg///OH:IS03:NR/8.jpg///OH:IS03:NR/9.jpg,Игровые кресла///DXRacer,OH/IS03/NR,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS03/NR,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS03/NR,Игровое,I-серия «Iron».,IS03,PU-кожа,Черный/Красный,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:N/1.jpg///OH:IS11:N/2.jpg///OH:IS11:N/3.jpg///OH:IS11:N/4.jpg
",Игровые кресла///DXRacer,OH/IS11/N,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/N,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/N,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:NB/1.jpg///OH:IS11:NB/2.jpg///OH:IS11:NB/3.jpg///OH:IS11:NB/4.jpg
",Игровые кресла///DXRacer,OH/IS11/NB,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/NB,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/NB,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный/Синий,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:NE/1.jpg///OH:IS11:NE/2.jpg///OH:IS11:NE/3.jpg
",Игровые кресла///DXRacer,OH/IS11/NE,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/NE,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/NE,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный/Зелёный,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:NO/1.jpg///OH:IS11:NO/2.jpg///OH:IS11:NO/3.jpg
",Игровые кресла///DXRacer,OH/IS11/NO,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/NO,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/NO,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный/Оранжевый,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:NR/1.jpg///OH:IS11:NR/2.jpg///OH:IS11:NR/3.jpg///OH:IS11:NR/4.jpg
",Игровые кресла///DXRacer,OH/IS11/NR,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/NR,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/NR,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный/Красный,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:NV/1.jpg///OH:IS11:NV/2.jpg///OH:IS11:NV/3.jpg///OH:IS11:NV/4.jpg
",Игровые кресла///DXRacer,OH/IS11/NV,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/NV,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/NV,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный/Фиолетовый,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:NW/1.jpg///OH:IS11:NW/2.jpg///OH:IS11:NW/3.jpg
",Игровые кресла///DXRacer,OH/IS11/NW,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/NW,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/NW,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный/Белый,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
"OH:IS11:NY/1.jpg///OH:IS11:NY/2.jpg///OH:IS11:NY/3.jpg///OH:IS11:NY/4.jpg
",Игровые кресла///DXRacer,OH/IS11/NY,DXRacer,Игровое компьютерное кресло DXRACER Iron OH/IS11/NY,"Серия Iron – это геймерские кресла DXRacer, с уклоном в классический офисный стиль. Красла этой серии имеют более строгий и лаконичный дизайн, а также более сдержанные по форме вырезы в спинке по сравнению с другими сериями DXRacer. За счет своих больших размеров и высокой прочности, кресла I-серии станут отличным выбором для людей высокого роста и крупного телосложения.

Подлокотники кресел I-серии регулируются в четырех направлениях: вверх/вниз, вперед/назад, от кресла/к креслу и вращаются вокруг оси. В комплекте с креслами идут поясничный валик и большая подушка-подголовник. Обе подушки имеют анатомическую форму и крепятся к спинке кресла с помощью специальных ремешков. Также у некоторых моделей серии Iron имеется дополнение в виде выдвижной подставки для ног, которая позволит максимально расслабиться и отдохнуть при длительной работе за компьютером. В качестве материалов обивки при производстве кресел серии Iron, в зависимости от модели, используется мягкая эко-кожа или натуральная перфорированная кожа, устойчивые к истиранию и влаге.

Быстрая и плавная регулировка кресел по высоте осуществляется при помощи надежного механизма газлифт, угол наклона спинки можно настроить до 170 градусов, а качание кресла обеспечивает многофункциональный механизм мультиблок. В основании кресел устанавливается прочная широкая крестовина, выполненная из алюминия и закрытая сверху декоративными пластиковыми накладками. Передвигается кресло при помощи трехдюймовых прорезиненных колес.",OH/IS11/NY,Игровое,I-серия «Iron».,IS11,PU-кожа,Черный/Желтый,Регулируемые в 4 направлениях,Высокая,170 градусов,до 140 кг,до 195 см,Есть,Прорезиненные,Китай,2 года,29 кг,29 кг
